date_time	max_temp	min_temp	avg_temp	precip_water	snow	snow_ice_depth
12/25/2009	52	38	45	2.3	0	0
12/24/2009	53	26	39.5	0.04	0	0
12/23/2009	52	24	38	0	0	0
12/22/2009	50	23	36.5	0	0	0
12/21/2009	50	23	36.5	0	0	0
12/20/2009	50	28	39	0	0	0
12/19/2009	45	32	38.5	0.06	0	0
12/18/2009	39	33	36	0.85	0.001	0
12/17/2009	49	25	37	0	0	0
12/16/2009	47	26	36.5	0	0	0
12/15/2009	61	46	53.5	0.01	0	0
12/14/2009	50	40	45	0.0001	0	0
12/13/2009	44	33	38.5	0.18	0	0
12/12/2009	43	23	33	0.11	0	0
12/11/2009	39	24	31.5	0	0	0
12/10/2009	53	30	41.5	0	0	0
12/9/2009	67	38	52.5	0.61	0	0
12/8/2009	47	35	41	0.89	0	0
12/7/2009	50	26	38	0	0	0
12/6/2009	43	22	32.5	0	0	0
12/5/2009	47	28	37.5	0.05	0	0
12/4/2009	49	32	40.5	0	0	0
12/3/2009	63	37	50	0	0	0
12/2/2009	63	43	53	1.67	0	0
12/1/2009	54	28	41	0	0	0
11/30/2009	59	37	48	0.11	0	0
11/29/2009	68	38	53	0	0	0
11/28/2009	62	27	44.5	0	0	0
11/27/2009	57	35	46	0	0	0
11/26/2009	59	40	49.5	0.04	0	0
11/25/2009	56	45	50.5	0.0001	0	0
11/24/2009	54	50	52	0	0	0
11/23/2009	52	48	50	0.24	0	0
11/22/2009	52	37	44.5	0.49	0	0
11/21/2009	60	41	50.5	0	0	0
11/20/2009	64	43	53.5	0	0	0
11/19/2009	65	45	55	0.02	0	0
11/18/2009	57	54	55.5	0.14	0	0
11/17/2009	68	47	57.5	0	0	0
11/16/2009	73	40	56.5	0	0	0
11/15/2009	76	43	59.5	0	0	0
11/14/2009	75	48	61.5	0	0	0
11/13/2009	66	51	58.5	0.0001	0	0
11/12/2009	55	47	51	0.25	0	0
11/11/2009	57	48	52.5	1.82	0	0
11/10/2009	62	57	59.5	1.43	0	0
11/9/2009	70	39	54.5	0	0	0
11/8/2009	78	40	59	0	0	0
11/7/2009	66	31	48.5	0	0	0
11/6/2009	63	32	47.5	0	0	0
11/5/2009	67	39	53	0	0	0
11/4/2009	65	40	52.5	0	0	0
11/3/2009	73	39	56	0	0	0
11/2/2009	65	41	53	0	0	0
11/1/2009	69	51	60	0.54	0	0
10/31/2009	73	59	66	0.45	0	0
10/30/2009	63	53	58	0	0	0
10/29/2009	73	47	60	0	0	0
10/28/2009	70	51	60.5	0.03	0	0
10/27/2009	57	53	55	1.32	0	0
10/26/2009	61	47	54	0.0001	0	0
10/25/2009	62	48	55	0	0	0
10/24/2009	76	48	62	0.27	0	0
10/23/2009	81	60	70.5	0	0	0
10/22/2009	76	40	58	0	0	0
10/21/2009	74	37	55.5	0	0	0
10/20/2009	70	33	51.5	0	0	0
10/19/2009	61	30	45.5	0	0	0
10/18/2009	56	35	45.5	0	0	0
10/17/2009	53	43	48	0.09	0	0
10/16/2009	64	52	58	0.04	0	0
10/15/2009	53	47	50	0.13	0	0
10/14/2009	65	48	56.5	0.31	0	0
10/13/2009	78	47	62.5	0	0	0
10/12/2009	60	54	57	0.27	0	0
10/11/2009	68	55	61.5	0.0001	0	0
10/10/2009	81	66	73.5	0.01	0	0
10/9/2009	81	60	70.5	0.07	0	0
10/8/2009	75	44	59.5	0	0	0
10/7/2009	85	50	67.5	0.01	0	0
10/6/2009	71	59	65	0.02	0	0
10/5/2009	61	56	58.5	0.52	0	0
10/4/2009	73	46	59.5	0.04	0	0
10/3/2009	80	53	66.5	0	0	0
10/2/2009	76	52	64	0	0	0
10/1/2009	74	46	60	0	0	0
9/30/2009	73	45	59	0	0	0
9/29/2009	74	46	60	0	0	0
9/28/2009	85	53	69	0	0	0
9/27/2009	81	56	68.5	0.01	0	0
9/26/2009	67	62	64.5	0.31	0	0
9/25/2009	87	65	76	0.13	0	0
9/24/2009	88	68	78	0	0	0
9/23/2009	85	71	78	0.0001	0	0
9/22/2009	80	65	72.5	0.0001	0	0
9/21/2009	82	69	75.5	0.0001	0	0
9/20/2009	78	68	73	0.4	0	0
9/19/2009	82	69	75.5	0.55	0	0
9/18/2009	77	66	71.5	0.03	0	0
9/17/2009	78	68	73	0.06	0	0
9/16/2009	80	69	74.5	0.0001	0	0
9/15/2009	85	64	74.5	0	0	0
9/14/2009	86	58	72	0	0	0
9/13/2009	84	60	72	0	0	0
9/12/2009	87	61	74	0	0	0
9/11/2009	81	57	69	0	0	0
9/10/2009	76	64	70	0.13	0	0
9/9/2009	80	66	73	0.05	0	0
9/8/2009	86	65	75.5	0	0	0
9/7/2009	83	62	72.5	0	0	0
9/6/2009	87	62	74.5	0	0	0
9/5/2009	89	59	74	0	0	0
9/4/2009	86	56	71	0	0	0
9/3/2009	81	56	68.5	0	0	0
9/2/2009	79	57	68	0	0	0
9/1/2009	80	64	72	0	0	0
8/31/2009	74	65	69.5	0.15	0	0
8/30/2009	88	68	78	0.05	0	0
8/29/2009	88	66	77	0	0	0
8/28/2009	87	70	78.5	0.42	0	0
8/27/2009	93	67	80	0	0	0
8/26/2009	91	66	78.5	0	0	0
8/25/2009	89	66	77.5	0	0	0
8/24/2009	86	68	77	0	0	0
8/23/2009	85	66	75.5	0	0	0
8/22/2009	91	74	82.5	0	0	0
8/21/2009	92	73	82.5	0	0	0
8/20/2009	90	74	82	0.12	0	0
8/19/2009	91	72	81.5	0	0	0
8/18/2009	92	71	81.5	0	0	0
8/17/2009	88	69	78.5	0.0001	0	0
8/16/2009	84	67	75.5	0.23	0	0
8/15/2009	87	67	77	0	0	0
8/14/2009	88	67	77.5	0.0001	0	0
8/13/2009	85	65	75	0	0	0
8/12/2009	74	68	71	0.09	0	0
8/11/2009	96	72	84	0.11	0	0
8/10/2009	96	71	83.5	0	0	0
8/9/2009	94	73	83.5	0	0	0
8/8/2009	90	71	80.5	0	0	0
8/7/2009	88	63	75.5	0	0	0
8/6/2009	86	67	76.5	0	0	0
8/5/2009	93	69	81	0.43	0.001	0
8/4/2009	90	66	78	0	0	0
8/3/2009	88	68	78	0	0	0
8/2/2009	82	72	77	0.06	0	0
8/1/2009	88	68	78	0.0001	0	0
7/31/2009	87	69	78	0.14	0	0
7/30/2009	89	72	80.5	0.15	0	0
7/29/2009	85	70	77.5	0.29	0	0
7/28/2009	92	70	81	1.07	0	0
7/27/2009	92	69	80.5	0	0	0
7/26/2009	95	68	81.5	0.01	0	0
7/25/2009	92	65	78.5	0	0	0
7/24/2009	88	67	77.5	0	0	0
7/23/2009	87	70	78.5	0.33	0	0
7/22/2009	88	69	78.5	0.61	0	0
7/21/2009	85	65	75	0.06	0	0
7/20/2009	83	65	74	0.0001	0	0
7/19/2009	84	60	72	0	0	0
7/18/2009	85	64	74.5	0	0	0
7/17/2009	93	72	82.5	0.0001	0	0
7/16/2009	91	73	82	0	0	0
7/15/2009	89	62	75.5	0	0	0
7/14/2009	87	67	77	0	0	0
7/13/2009	84	68	76	0.01	0	0
7/12/2009	92	70	81	0	0	0
7/11/2009	87	68	77.5	0	0	0
7/10/2009	83	63	73	0	0	0
7/9/2009	75	64	69.5	1.82	0	0
7/8/2009	88	63	75.5	0	0	0
7/7/2009	89	66	77.5	0	0	0
7/6/2009	85	74	79.5	0.0001	0	0
7/5/2009	86	70	78	0.0001	0	0
7/4/2009	86	57	71.5	0	0	0
7/3/2009	83	63	73	0	0	0
7/2/2009	88	60	74	0.16	0	0
7/1/2009	92	60	76	0.04	0	0
6/30/2009	90	62	76	0	0	0
6/29/2009	89	67	78	0	0	0
6/28/2009	91	67	79	0	0	0
6/27/2009	95	70	82.5	0	0	0
6/26/2009	91	69	80	0	0	0
6/25/2009	90	64	77	0	0	0
6/24/2009	89	68	78.5	0.0001	0	0
6/23/2009	89	65	77	0	0	0
6/22/2009	90	64	77	0	0	0
6/21/2009	89	72	80.5	0	0	0
6/20/2009	94	71	82.5	0	0	0
6/19/2009	89	65	77	0	0	0
6/18/2009	89	69	79	0.0001	0	0
6/17/2009	76	66	71	0.08	0	0
6/16/2009	84	67	75.5	0.67	0	0
6/15/2009	86	66	76	0.0001	0	0
6/14/2009	85	66	75.5	0	0	0
6/13/2009	88	68	78	0	0	0
6/12/2009	88	65	76.5	0.33	0	0
6/11/2009	86	65	75.5	0.03	0	0
6/10/2009	86	66	76	0.06	0	0
6/9/2009	89	68	78.5	0	0	0
6/8/2009	86	63	74.5	0	0	0
6/7/2009	84	64	74	0	0	0
6/6/2009	80	63	71.5	0	0	0
6/5/2009	81	66	73.5	2.45	0	0
6/4/2009	80	68	74	1.12	0	0
6/3/2009	87	68	77.5	0	0	0
6/2/2009	89	62	75.5	0	0	0
6/1/2009	88	65	76.5	0	0	0
5/31/2009	88	62	75	0	0	0
5/30/2009	83	59	71	0	0	0
5/29/2009	84	65	74.5	0	0	0
5/28/2009	85	66	75.5	0.5	0	0
5/27/2009	80	68	74	0.04	0	0
5/26/2009	83	68	75.5	0.32	0	0
5/25/2009	80	68	74	1.33	0	0
5/24/2009	78	67	72.5	1.03	0	0
5/23/2009	77	62	69.5	0.07	0	0
5/22/2009	82	58	70	0	0	0
5/21/2009	79	62	70.5	0	0	0
5/20/2009	77	46	61.5	0.0001	0	0
5/19/2009	70	40	55	0	0	0
5/18/2009	66	43	54.5	0.0001	0	0
5/17/2009	71	53	62	0.23	0	0
5/16/2009	80	64	72	0.0001	0	0
5/15/2009	82	67	74.5	0.0001	0	0
5/14/2009	81	57	69	0	0	0
5/13/2009	75	50	62.5	0	0	0
5/12/2009	74	44	59	0	0	0
5/11/2009	63	49	56	0.17	0	0
5/10/2009	78	58	68	0.09	0	0
5/9/2009	86	67	76.5	0.04	0	0
5/8/2009	77	59	68	0.07	0	0
5/7/2009	82	64	73	0.07	0	0
5/6/2009	78	61	69.5	0.05	0	0
5/5/2009	79	62	70.5	2.4	0.001	0
5/4/2009	77	65	71	0.34	0	0
5/3/2009	80	62	71	0	0	0
5/2/2009	81	64	72.5	0.53	0	0
5/1/2009	82	64	73	0.0001	0	0
4/30/2009	79	59	69	0	0	0
4/29/2009	82	56	69	0	0	0
4/28/2009	79	52	65.5	0	0	0
4/27/2009	83	55	69	0	0	0
4/26/2009	85	57	71	0	0	0
4/25/2009	88	60	74	0	0	0
4/24/2009	88	50	69	0	0	0
4/23/2009	80	42	61	0	0	0
4/22/2009	68	41	54.5	0	0	0
4/21/2009	71	42	56.5	0.0001	0	0
4/20/2009	73	57	65	0.57	0	0
4/19/2009	67	53	60	0.0001	0	0
4/18/2009	78	44	61	0	0	0
4/17/2009	71	35	53	0	0	0
4/16/2009	67	42	54.5	0	0	0
4/15/2009	68	50	59	0	0	0
4/14/2009	69	51	60	0.06	0	0
4/13/2009	60	51	55.5	0.17	0	0
4/12/2009	66	36	51	0	0	0
4/11/2009	71	46	58.5	0.0001	0	0
4/10/2009	67	54	60.5	1.12	0	0
4/9/2009	71	39	55	0	0	0
4/8/2009	62	34	48	0.0001	0	0
4/7/2009	51	36	43.5	0	0	0
4/6/2009	70	41	55.5	0.07	0	0
4/5/2009	79	44	61.5	0	0	0
4/4/2009	75	37	56	0	0	0
4/3/2009	76	49	62.5	0.07	0	0
4/2/2009	65	60	62.5	0.2	0	0
4/1/2009	70	48	59	0.04	0	0
3/31/2009	67	37	52	0	0	0
3/30/2009	66	37	51.5	0	0	0
3/29/2009	62	44	53	0	0	0
3/28/2009	62	52	57	0.91	0	0
3/27/2009	63	54	58.5	0.31	0	0
3/26/2009	62	39	50.5	0.18	0	0
3/25/2009	52	39	45.5	0.25	0	0
3/24/2009	64	49	56.5	0	0	0
3/23/2009	71	40	55.5	0	0	0
3/22/2009	66	30	48	0	0	0
3/21/2009	57	37	47	0	0	0
3/20/2009	60	38	49	0	0	0
3/19/2009	73	42	57.5	0.16	0	0
3/18/2009	67	38	52.5	0	0	0
3/17/2009	63	46	54.5	0	0	0
3/16/2009	51	46	48.5	0.1	0	0
3/15/2009	50	41	45.5	0.58	0	0
3/14/2009	42	38	40	0.6	0	0
3/13/2009	47	38	42.5	0.11	0	0
3/12/2009	60	45	52.5	0	0	0
3/11/2009	83	56	69.5	0.01	0	0
3/10/2009	71	55	63	0	0	0
3/9/2009	83	53	68	0	0	0
3/8/2009	77	54	65.5	0	0	0
3/7/2009	78	48	63	0	0	0
3/6/2009	71	40	55.5	0	0	0
3/5/2009	59	29	44	0	0	0
3/4/2009	49	22	35.5	0	0	0.01
3/3/2009	36	16	26	0	0	0.01
3/2/2009	35	23	29	0.01	0.001	4
3/1/2009	37	32	34.5	2.18	4	0
2/28/2009	55	37	46	0.84	0	0
2/27/2009	57	50	53.5	0.19	0	0
2/26/2009	65	43	54	0.0001	0	0
2/25/2009	54	33	43.5	0	0	0
2/24/2009	47	18	32.5	0	0	0
2/23/2009	46	19	32.5	0	0	0
2/22/2009	49	25	37	0	0	0
2/21/2009	54	20	37	0	0	0
2/20/2009	46	25	35.5	0	0	0
2/19/2009	54	32	43	0	0	0
2/18/2009	55	40	47.5	0.42	0	0
2/17/2009	48	20	34	0.0001	0	0
2/16/2009	50	32	41	0.18	0	0
2/15/2009	55	37	46	0.02	0	0
2/14/2009	58	40	49	0.06	0	0
2/13/2009	68	42	55	0	0	0
2/12/2009	67	45	56	0	0	0
2/11/2009	71	51	61	0.19	0	0
2/10/2009	69	48	58.5	0	0	0
2/9/2009	71	37	54	0	0	0
2/8/2009	74	41	57.5	0	0	0
2/7/2009	71	33	52	0	0	0
2/6/2009	54	21	37.5	0	0	0
2/5/2009	39	13	26	0	0	0
2/4/2009	36	18	27	0.0001	0.001	0.01
2/3/2009	46	28	37	0.01	0.001	0
2/2/2009	62	33	47.5	0.3	0	0
2/1/2009	59	30	44.5	0	0	0
1/31/2009	50	22	36	0	0	0
1/30/2009	47	29	38	0	0	0
1/29/2009	54	29	41.5	0	0	0
1/28/2009	61	39	50	0.21	0	0
1/27/2009	48	33	40.5	0.0001	0	0
1/26/2009	45	37	41	0	0	0
1/25/2009	44	36	40	0	0	0
1/24/2009	60	44	52	0.0001	0	0
1/23/2009	62	26	44	0	0	0
1/22/2009	50	20	35	0	0	0
1/21/2009	39	15	27	0	0	0
1/20/2009	37	21	29	0.0001	0.001	0.01
1/19/2009	47	27	37	0.0001	0.001	0
1/18/2009	41	31	36	0.0001	0.001	0
1/17/2009	35	9	22	0	0	0
1/16/2009	30	12	21	0	0	0
1/15/2009	45	22	33.5	0	0	0
1/14/2009	45	21	33	0	0	0
1/13/2009	45	30	37.5	0	0	0
1/12/2009	49	28	38.5	0	0	0
1/11/2009	55	39	47	0.06	0	0
1/10/2009	56	32	44	0.02	0	0
1/9/2009	49	25	37	0	0	0
1/8/2009	55	33	44	0	0	0
1/7/2009	67	42	54.5	0.34	0	0
1/6/2009	65	49	57	1.31	0	0
1/5/2009	67	53	60	0.04	0	0
1/4/2009	58	45	51.5	0.51	0	0
1/3/2009	48	39	43.5	0.01	0	0
1/2/2009	45	27	36	0.02	0	0
1/1/2009	43	20	31.5	0	0	0
12/31/2008	56	25	40.5	0	0	0
12/30/2008	66	35	50.5	0	0	0
12/29/2008	64	38	51	0.01	0	0
12/28/2008	65	56	60.5	0.07	0	0
12/27/2008	56	44	50	0.01	0	0
12/26/2008	51	45	48	0.0001	0	0
12/25/2008	67	50	58.5	0.05	0	0
12/24/2008	58	39	48.5	0.02	0	0
12/23/2008	43	24	33.5	0	0	0
12/22/2008	37	20	28.5	0	0	0
12/21/2008	62	32	47	0.14	0	0
12/20/2008	67	58	62.5	0.22	0	0
12/19/2008	68	55	61.5	0	0	0
12/18/2008	60	55	57.5	0.0001	0	0
12/17/2008	57	43	50	0.02	0	0
12/16/2008	63	44	53.5	0.0001	0	0
12/15/2008	68	41	54.5	0.0001	0	0
12/14/2008	45	26	35.5	0.1	0	0
12/13/2008	49	23	36	0	0	0
12/12/2008	54	31	42.5	0.2	0	0
12/11/2008	68	52	60	1.64	0	0
12/10/2008	66	59	62.5	0.75	0	0
12/9/2008	65	39	52	0.0001	0	0
12/8/2008	51	20	35.5	0	0	0
12/7/2008	47	26	36.5	0	0	0
12/6/2008	42	31	36.5	0.0001	0	0
12/5/2008	51	38	44.5	0	0	0
12/4/2008	55	31	43	0.0001	0	0
12/3/2008	51	21	36	0	0	0
12/2/2008	47	25	36	0	0	0
12/1/2008	46	35	40.5	0	0	0
11/30/2008	42	38	40	1.21	0	0
11/29/2008	51	39	45	0.23	0	0
11/28/2008	63	36	49.5	0	0	0
11/27/2008	61	25	43	0	0	0
11/26/2008	53	22	37.5	0	0	0
11/25/2008	52	30	41	0.04	0	0
11/24/2008	47	30	38.5	0.16	0	0
11/23/2008	53	29	41	0	0	0
11/22/2008	45	13	29	0	0	0
11/21/2008	44	21	32.5	0	0	0
11/20/2008	61	26	43.5	0	0	0
11/19/2008	45	18	31.5	0	0	0
11/18/2008	43	24	33.5	0	0	0
11/17/2008	55	28	41.5	0	0	0
11/16/2008	54	33	43.5	0	0	0
11/15/2008	70	42	56	0.03	0	0
11/14/2008	61	54	57.5	0.86	0	0
11/13/2008	58	47	52.5	0.09	0	0
11/12/2008	58	41	49.5	0	0	0
11/11/2008	58	37	47.5	0	0	0
11/10/2008	60	28	44	0	0	0
11/9/2008	63	33	48	0	0	0
11/8/2008	65	44	54.5	0.01	0	0
11/7/2008	74	41	57.5	0.0001	0	0
11/6/2008	77	42	59.5	0	0	0
11/5/2008	72	47	59.5	0.0001	0	0
11/4/2008	62	53	57.5	0.0001	0	0
11/3/2008	60	48	54	0.12	0	0
11/2/2008	75	37	56	0	0	0
11/1/2008	73	33	53	0	0	0
10/31/2008	67	29	48	0	0	0
10/30/2008	65	27	46	0	0	0
10/29/2008	61	32	46.5	0	0	0
10/28/2008	53	34	43.5	0	0	0
10/27/2008	59	35	47	0	0	0
10/26/2008	67	38	52.5	0	0	0
10/25/2008	70	46	58	0.15	0	0
10/24/2008	62	48	55	0.05	0	0
10/23/2008	60	41	50.5	0	0	0
10/22/2008	63	40	51.5	0	0	0
10/21/2008	73	38	55.5	0	0	0
10/20/2008	65	32	48.5	0	0	0
10/19/2008	61	37	49	0	0	0
10/18/2008	62	46	54	0.0001	0	0
10/17/2008	75	53	64	0.28	0	0
10/16/2008	82	53	67.5	0	0	0
10/15/2008	82	49	65.5	0	0	0
10/14/2008	82	48	65	0	0	0
10/13/2008	78	52	65	0	0	0
10/12/2008	77	59	68	0	0	0
10/11/2008	77	61	69	0	0	0
10/10/2008	78	66	72	0.01	0	0
10/9/2008	72	64	68	0.01	0	0
10/8/2008	66	59	62.5	0.99	0	0
10/7/2008	71	55	63	0	0	0
10/6/2008	82	50	66	0	0	0
10/5/2008	81	50	65.5	0	0	0
10/4/2008	78	47	62.5	0	0	0
10/3/2008	74	44	59	0	0	0
10/2/2008	69	42	55.5	0	0	0
10/1/2008	75	50	62.5	0	0	0
9/30/2008	80	63	71.5	0.0001	0	0
9/29/2008	81	59	70	0	0	0
9/28/2008	82	61	71.5	0.23	0	0
9/27/2008	74	63	68.5	0.2	0	0
9/26/2008	65	60	62.5	1.31	0	0
9/25/2008	69	58	63.5	0.0001	0	0
9/24/2008	74	55	64.5	0	0	0
9/23/2008	74	58	66	0	0	0
9/22/2008	81	62	71.5	0	0	0
9/21/2008	76	59	67.5	0	0	0
9/20/2008	73	53	63	0	0	0
9/19/2008	77	56	66.5	0	0	0
9/18/2008	80	55	67.5	0	0	0
9/17/2008	72	57	64.5	0.03	0	0
9/16/2008	68	62	65	0.51	0	0
9/15/2008	85	68	76.5	0.01	0	0
9/14/2008	88	70	79	0	0	0
9/13/2008	88	69	78.5	0	0	0
9/12/2008	84	70	77	0.03	0	0
9/11/2008	72	64	68	0.0001	0	0
9/10/2008	84	65	74.5	1.65	0	0
9/9/2008	86	70	78	0.0001	0	0
9/8/2008	89	68	78.5	0.0001	0	0
9/7/2008	89	69	79	0	0	0
9/6/2008	90	71	80.5	0	0	0
9/5/2008	85	62	73.5	0.01	0	0
9/4/2008	87	61	74	0	0	0
9/3/2008	86	60	73	0	0	0
9/2/2008	84	62	73	0	0	0
9/1/2008	85	72	78.5	0	0	0
8/31/2008	89	69	79	0.14	0	0
8/30/2008	89	70	79.5	0.0001	0	0
8/29/2008	88	67	77.5	0	0	0
8/28/2008	84	70	77	0.0001	0	0
8/27/2008	84	72	78	3.05	0	0
8/26/2008	74	69	71.5	5.36	0	0
8/25/2008	84	71	77.5	0.25	0	0
8/24/2008	88	65	76.5	0	0	0
8/23/2008	87	67	77	0	0	0
8/22/2008	86	66	76	0	0	0
8/21/2008	86	71	78.5	0	0	0
8/20/2008	90	66	78	0	0	0
8/19/2008	90	62	76	0	0	0
8/18/2008	86	63	74.5	0	0	0
8/17/2008	82	65	73.5	0.29	0	0
8/16/2008	85	66	75.5	0	0	0
8/15/2008	89	65	77	0.03	0	0
8/14/2008	82	61	71.5	0.01	0	0
8/13/2008	76	60	68	0.25	0	0
8/12/2008	86	62	74	0	0	0
8/11/2008	88	65	76.5	0	0	0
8/10/2008	91	69	80	0.0001	0	0
8/9/2008	88	61	74.5	0.0001	0	0
8/8/2008	89	69	79	0	0	0
8/7/2008	94	71	82.5	0.0001	0	0
8/6/2008	99	73	86	0	0	0
8/5/2008	95	69	82	0	0	0
8/4/2008	94	73	83.5	0	0	0
8/3/2008	91	68	79.5	0	0	0
8/2/2008	96	69	82.5	0.0001	0	0
8/1/2008	92	71	81.5	0	0	0
7/31/2008	95	72	83.5	0.19	0	0
7/30/2008	92	71	81.5	0	0	0
7/29/2008	91	71	81	0.0001	0	0
7/28/2008	93	68	80.5	0.26	0	0
7/27/2008	93	72	82.5	0	0	0
7/26/2008	83	71	77	0.02	0	0
7/25/2008	82	67	74.5	0.0001	0	0
7/24/2008	85	63	74	0	0	0
7/23/2008	88	67	77.5	0	0	0
7/22/2008	97	68	82.5	0.74	0	0
7/21/2008	96	71	83.5	0	0	0
7/20/2008	95	68	81.5	0	0	0
7/19/2008	91	70	80.5	0	0	0
7/18/2008	90	66	78	0	0	0
7/17/2008	88	63	75.5	0	0	0
7/16/2008	88	64	76	0	0	0
7/15/2008	87	67	77	0	0	0
7/14/2008	86	72	79	0.0001	0	0
7/13/2008	91	70	80.5	0.11	0	0
7/12/2008	91	67	79	0	0	0
7/11/2008	88	72	80	0.0001	0	0
7/10/2008	87	68	77.5	0.0001	0	0
7/9/2008	91	69	80	0.2	0	0
7/8/2008	90	70	80	1.01	0	0
7/7/2008	86	65	75.5	0	0	0
7/6/2008	83	68	75.5	0.02	0	0
7/5/2008	87	68	77.5	0.06	0	0
7/4/2008	94	69	81.5	0.96	0	0
7/3/2008	91	65	78	0	0	0
7/2/2008	89	56	72.5	0	0	0
7/1/2008	83	59	71	0	0	0
6/30/2008	86	68	77	0.0001	0	0
6/29/2008	91	72	81.5	0	0	0
6/28/2008	93	68	80.5	0.0001	0	0
6/27/2008	92	69	80.5	0	0	0
6/26/2008	96	66	81	1.5	0	0
6/25/2008	94	63	78.5	0	0	0
6/24/2008	89	61	75	0	0	0
6/23/2008	85	65	75	0.01	0	0
6/22/2008	90	63	76.5	0.66	0	0
6/21/2008	86	67	76.5	0.0001	0	0
6/20/2008	85	63	74	0	0	0
6/19/2008	87	58	72.5	0	0	0
6/18/2008	84	60	72	0	0	0
6/17/2008	92	66	79	0	0	0
6/16/2008	93	65	79	0	0	0
6/15/2008	89	68	78.5	0	0	0
6/14/2008	92	69	80.5	0.0001	0	0
6/13/2008	89	71	80	0	0	0
6/12/2008	89	65	77	0	0	0
6/11/2008	92	70	81	0.36	0	0
6/10/2008	98	71	84.5	0	0	0
6/9/2008	99	74	86.5	0	0	0
6/8/2008	99	68	83.5	0	0	0
6/7/2008	97	73	85	0	0	0
6/6/2008	96	73	84.5	0	0	0
6/5/2008	95	70	82.5	0	0	0
6/4/2008	94	68	81	0	0	0
6/3/2008	86	66	76	0.01	0	0
6/2/2008	86	64	75	0.15	0	0
6/1/2008	89	64	76.5	0.0001	0	0
5/31/2008	91	69	80	0	0	0
5/30/2008	82	59	70.5	0	0	0
5/29/2008	75	55	65	0.0001	0	0
5/28/2008	73	55	64	1.1	0	0
5/27/2008	88	64	76	0.04	0	0
5/26/2008	83	57	70	0	0	0
5/25/2008	80	52	66	0	0	0
5/24/2008	76	59	67.5	0.05	0	0
5/23/2008	83	53	68	0	0	0
5/22/2008	81	45	63	0	0	0
5/21/2008	77	52	64.5	0	0	0
5/20/2008	86	57	71.5	0.13	0	0
5/19/2008	79	50	64.5	0	0	0
5/18/2008	79	51	65	0.12	0	0
5/17/2008	76	44	60	0	0	0
5/16/2008	81	57	69	0.13	0	0
5/15/2008	75	61	68	0.21	0	0
5/14/2008	75	49	62	0	0	0
5/13/2008	72	45	58.5	0	0	0
5/12/2008	71	50	60.5	0	0	0
5/11/2008	72	55	63.5	0.33	0	0
5/10/2008	83	61	72	0	0	0
5/9/2008	83	65	74	0.07	0	0
5/8/2008	82	65	73.5	0.0001	0	0
5/7/2008	81	54	67.5	0	0	0
5/6/2008	79	51	65	0	0	0
5/5/2008	77	58	67.5	0.01	0	0
5/4/2008	80	54	67	0	0	0
5/3/2008	77	59	68	0	0	0
5/2/2008	80	57	68.5	0	0	0
5/1/2008	77	46	61.5	0	0	0
4/30/2008	68	37	52.5	0	0	0
4/29/2008	61	43	52	0	0	0
4/28/2008	71	55	63	0.98	0	0
4/27/2008	76	61	68.5	0.04	0	0
4/26/2008	83	56	69.5	0.72	0	0
4/25/2008	82	56	69	0	0	0
4/24/2008	81	47	64	0	0	0
4/23/2008	71	52	61.5	0	0	0
4/22/2008	71	53	62	0	0	0
4/21/2008	70	47	58.5	0.0001	0	0
4/20/2008	68	46	57	0.0001	0	0
4/19/2008	72	51	61.5	0.03	0	0
4/18/2008	83	49	66	0	0	0
4/17/2008	78	36	57	0	0	0
4/16/2008	68	29	48.5	0	0	0
4/15/2008	61	35	48	0	0	0
4/14/2008	54	32	43	0.05	0	0
4/13/2008	64	41	52.5	0.04	0	0
4/12/2008	69	56	62.5	0.08	0	0
4/11/2008	80	55	67.5	0.18	0	0
4/10/2008	78	48	63	0	0	0
4/9/2008	74	41	57.5	0	0	0
4/8/2008	65	50	57.5	0.0001	0	0
4/7/2008	60	49	54.5	0.0001	0	0
4/6/2008	63	50	56.5	0.02	0	0
4/5/2008	64	56	60	0.33	0	0
4/4/2008	64	42	53	0.8	0	0
4/3/2008	57	42	49.5	0.36	0	0
4/2/2008	69	53	61	0.0001	0	0
4/1/2008	74	50	62	0.07	0	0
3/31/2008	50	41	45.5	0.14	0	0
3/30/2008	47	41	44	0.0001	0	0
3/29/2008	62	44	53	0.01	0	0
3/28/2008	79	57	68	0	0	0
3/27/2008	74	49	61.5	0	0	0
3/26/2008	71	41	56	0	0	0
3/25/2008	57	27	42	0	0	0
3/24/2008	51	36	43.5	0	0	0
3/23/2008	59	40	49.5	0.0001	0	0
3/22/2008	75	43	59	0	0	0
3/21/2008	66	35	50.5	0	0	0
3/20/2008	63	45	54	0	0	0
3/19/2008	69	59	64	0.72	0	0
3/18/2008	61	42	51.5	0	0	0
3/17/2008	56	39	47.5	0	0	0
3/16/2008	63	43	53	0	0	0
3/15/2008	65	46	55.5	1.78	0	0
3/14/2008	71	47	59	0.0001	0	0
3/13/2008	74	38	56	0	0	0
3/12/2008	69	36	52.5	0	0	0
3/11/2008	63	36	49.5	0	0	0
3/10/2008	64	31	47.5	0	0	0
3/9/2008	53	24	38.5	0	0	0
3/8/2008	61	30	45.5	0.06	0	0
3/7/2008	56	50	53	0.62	0	0
3/6/2008	66	36	51	0	0	0
3/5/2008	64	41	52.5	0	0	0
3/4/2008	71	52	61.5	1.31	0	0
3/3/2008	73	37	55	0	0	0
